,accountNumber,customerId,creditLimit,availableMoney,transactionDateTime,transactionAmount,merchantName,acqCountry,merchantCountryCode,posEntryMode,posConditionCode,merchantCategoryCode,currentExpDate,accountOpenDate,dateOfLastAddressChange,cardCVV,enteredCVV,cardLast4Digits,transactionType,isFraud,echoBuffer,currentBalance,merchantCity,merchantState,merchantZip,cardPresent,posOnPremises,recurringAuthInd,expirationDateKeyInMatch
449610,617645882,617645882,7500.0,2996.75,2016-05-08T08:33:27,49.64,Washington Times,US,US,05,01,subscriptions,10/2024,2015-10-28,2015-10-28,358,358,9824,PURCHASE,False,,4503.25,,,,True,,,False
198893,520717889,520717889,10000.0,7799.31,2016-09-04T11:07:58,48.7,Los Angeles News,US,US,05,01,subscriptions,05/2028,2015-01-12,2016-08-23,465,465,5358,PURCHASE,False,,2200.69,,,,False,,,False
145525,653709494,653709494,5000.0,801.21,2016-11-17T00:38:05,2.95,AMC #191138,MEX,MEX,09,01,entertainment,06/2027,2013-12-21,2016-11-04,844,844,5997,PURCHASE,False,,4198.79,,,,True,,,False
143598,496661752,496661752,20000.0,8270.92,2016-08-25T09:45:14,347.12,Taco Bell #975105,US,US,05,01,fastfood,05/2023,2015-11-08,2016-07-11,667,667,6258,PURCHASE,False,,11729.08,,,,True,,,False
35785,742927928,742927928,5000.0,3384.57,2016-10-19T06:00:00,48.38,AMC #692956,US,US,05,01,entertainment,03/2023,2007-07-11,2016-08-09,777,777,8083,PURCHASE,False,,1615.43,,,,True,,,False
568590,461602726,461602726,5000.0,1934.8,2016-09-30T11:12:54,102.73,Uber,US,US,02,01,rideshare,03/2030,2009-09-18,2009-09-18,610,620,6043,PURCHASE,False,,3065.2,,,,False,,,False
204758,408224501,408224501,20000.0,17040.12,2016-06-19T15:17:46,137.82,gap.com,US,US,09,01,online_retail,04/2029,2014-01-28,2014-01-28,502,502,153,PURCHASE,False,,2959.88,,,,False,,,False
348267,536859690,536859690,15000.0,14940.56,2016-10-02T08:08:43,39.89,GreenCook,US,US,09,01,food_delivery,05/2024,2015-08-08,2015-08-08,951,951,9801,PURCHASE,False,,59.44,,,,False,,,False
231787,671040817,671040817,2500.0,1673.26,2016-08-22T11:49:39,191.79,1st Sandwitch Bar #119707,US,US,02,01,food,06/2031,2015-03-26,2015-03-26,351,351,7593,REVERSAL,False,,826.74,,,,True,,,False
471912,217321920,217321920,50000.0,46136.72,2016-05-16T13:11:22,52.26,Sunoco Gas #623266,US,US,05,01,fuel,05/2025,2013-05-18,2013-05-18,849,849,6274,PURCHASE,False,,3863.28,,,,True,,,False
486948,175089467,175089467,20000.0,10322.23,2016-06-13T13:34:40,226.12,Fresh eCards,US,US,05,01,online_gifts,05/2024,2015-10-01,2016-04-18,389,389,119,PURCHASE,False,,9677.77,,,,False,,,False
39907,824953960,824953960,2500.0,574.08,2016-11-05T20:41:48,125.66,American Airlines,US,US,09,01,airline,12/2026,2012-03-22,2016-02-03,693,693,6205,PURCHASE,False,,1925.92,,,,False,,,False
433349,437704390,437704390,20000.0,13111.11,2016-11-17T18:23:57,122.49,ebay.com,US,US,09,01,online_retail,09/2031,2010-01-15,2016-11-09,951,951,589,PURCHASE,False,,6888.89,,,,False,,,False
611911,194596994,194596994,15000.0,13870.52,2016-06-05T22:10:23,240.54,Franks Pub #53336,US,US,80,99,food,07/2019,2012-01-06,2016-05-25,663,663,8002,PURCHASE,False,,1129.48,,,,True,,,False
49324,471667060,471667060,15000.0,3429.99,2016-07-18T06:50:46,75.78,Shake Shack #814409,US,US,09,01,fastfood,07/2022,2015-08-15,2015-08-15,542,542,8886,PURCHASE,False,,11570.01,,,,True,,,False
102650,741554990,741554990,7500.0,5750.62,2016-01-15T14:23:15,105.98,South Sandwitch Bar,US,US,09,01,food,12/2018,2012-03-04,2012-03-04,915,915,2013,PURCHASE,False,,1749.38,,,,True,,,False
45153,987620659,987620659,50000.0,49182.39,2016-09-18T11:40:34,670.41,amazon.com,US,US,09,01,online_retail,06/2026,2009-09-07,2009-09-07,264,264,5662,PURCHASE,False,,817.61,,,,False,,,False
626459,309752526,309752526,1000.0,651.97,2016-02-19T08:23:16,31.35,Lyft,US,US,05,01,rideshare,07/2028,2015-07-14,2015-07-14,679,679,2321,PURCHASE,False,,348.03,,,,False,,,False
92220,658700143,658700143,7500.0,545.59,2016-11-26T18:03:24,10.21,discount.com,US,US,05,08,online_retail,01/2030,2013-09-26,2016-07-26,887,887,822,PURCHASE,False,,6954.41,,,,False,,,False
50545,389173559,389173559,15000.0,1785.23,2016-11-11T22:08:57,44.54,amazon.com,US,US,09,01,online_retail,01/2027,2014-03-26,2016-05-03,685,685,9476,PURCHASE,False,,13214.77,,,,False,,,False
457203,771821839,771821839,500.0,500.0,2016-05-05T08:07:10,14.94,abc.com,US,US,09,01,online_subscriptions,09/2022,2014-01-25,2014-01-25,161,161,9249,PURCHASE,False,,0.0,,,,False,,,False
304380,176744722,176744722,2500.0,1569.23,2016-08-26T22:55:25,106.73,Los Angeles News,,US,05,01,subscriptions,05/2029,2013-03-16,2013-03-16,249,249,5340,PURCHASE,False,,930.77,,,,False,,,False
370634,798198577,798198577,1000.0,254.12,2016-01-24T03:26:29,74.94,Wall Street News,US,US,05,08,subscriptions,05/2028,2013-09-20,2013-09-20,155,155,5076,REVERSAL,False,,745.88,,,,False,,,False
383675,938877375,938877375,2500.0,1637.59,2016-12-24T07:57:59,17.7,EZ Putt Putt #551896,US,US,02,01,entertainment,03/2027,2015-08-12,2015-08-12,269,269,7235,PURCHASE,False,,862.41,,,,True,,,False
511016,799674919,799674919,15000.0,11507.3,2016-06-24T10:33:51,65.43,KFC #791382,US,US,05,01,fastfood,10/2029,2013-10-03,2016-06-21,443,443,1636,PURCHASE,False,,3492.7,,,,True,,,False
178618,468441453,468441453,10000.0,3472.87,2016-06-12T23:37:25,36.45,Uber,US,US,05,01,rideshare,06/2031,2014-02-05,2016-03-15,608,608,9093,REVERSAL,False,,6527.13,,,,False,,,False
182304,973203237,973203237,7500.0,5442.81,2016-07-29T19:47:13,36.28,Uber,US,US,05,01,rideshare,07/2023,2015-07-31,2016-07-02,555,555,1684,PURCHASE,False,,2057.19,,,,False,,,False
120629,979187005,979187005,5000.0,3480.55,2016-06-19T10:09:29,91.27,South Steakhouse #157238,US,US,05,01,food,12/2025,2015-03-16,2016-06-14,741,741,2315,PURCHASE,False,,1519.45,,,,True,,,False
162509,537052791,537052791,5000.0,3608.64,2016-02-26T22:38:56,54.0,amazon.com,US,US,09,08,online_retail,07/2025,2012-12-01,2016-01-22,365,365,4329,PURCHASE,False,,1391.36,,,,False,,,False
208875,376921747,376921747,5000.0,1917.06,2016-12-13T21:48:48,93.13,cheapfast.com,US,US,05,01,online_retail,03/2030,2015-10-10,2015-10-10,843,843,3502,PURCHASE,False,,3082.94,,,,False,,,False
237129,510104884,510104884,7500.0,4913.36,2016-07-12T05:54:53,329.76,walmart.com,US,US,05,01,online_retail,03/2020,2012-03-22,2016-05-03,633,633,3559,PURCHASE,False,,2586.64,,,,False,,,False
139715,128312501,128312501,15000.0,13731.93,2016-01-07T19:37:04,8.59,Play Store,US,US,05,01,mobileapps,06/2018,2015-06-27,2015-06-27,810,810,568,PURCHASE,False,,1268.07,,,,False,,,False
71208,515888928,515888928,2500.0,184.0,2016-11-03T20:21:57,17.95,apple.com,US,US,09,01,online_retail,12/2023,2010-12-16,2016-08-17,481,481,1521,PURCHASE,False,,2316.0,,,,False,,,False
361730,917216469,917216469,15000.0,6841.58,2016-01-07T18:03:54,44.11,South Steakhouse #378389,US,US,05,01,food,04/2026,2014-09-18,2014-09-18,251,251,4514,PURCHASE,False,,8158.42,,,,True,,,False
629309,269170977,269170977,20000.0,17426.48,2016-06-24T07:05:10,186.17,Quizno's #205329,US,US,09,01,fastfood,02/2029,2013-03-12,2016-03-24,570,570,2806,PURCHASE,False,,2573.52,,,,True,,,False
37091,798981461,798981461,5000.0,2058.47,2016-12-30T09:55:29,30.75,discount.com,US,US,05,01,online_retail,06/2027,2011-11-23,2016-11-11,426,426,4231,PURCHASE,False,,2941.53,,,,False,,,False
6129,414475732,414475732,15000.0,2605.3,2016-08-31T02:21:00,117.15,San Francisco Post,US,US,05,01,subscriptions,07/2028,2000-11-16,2000-11-16,845,845,8402,PURCHASE,False,,12394.7,,,,False,,,False
589878,423667120,423667120,20000.0,12085.94,2016-06-13T13:18:58,163.3,Downtown Diner,US,US,05,01,food,10/2025,2015-11-03,2016-06-11,622,622,6616,PURCHASE,False,,7914.06,,,,True,,,False
527141,872874789,872874789,7500.0,2744.65,2016-09-26T02:55:18,128.51,Downtown Pub,US,US,02,01,food,11/2029,2012-10-24,2016-07-17,748,748,2487,PURCHASE,False,,4755.35,,,,True,,,False
177700,414579800,414579800,5000.0,4450.8,2016-12-30T03:13:53,135.17,Domino's Pizza #782997,US,US,05,01,fastfood,12/2031,2015-07-31,2015-07-31,789,789,4621,PURCHASE,False,,549.2,,,,True,,,False
475979,834378876,834378876,5000.0,2431.57,2016-03-20T06:26:34,300.4,Regal Cinemas #05791,US,US,05,01,entertainment,08/2021,2014-06-16,2014-06-16,137,249,4345,PURCHASE,False,,2568.43,,,,True,,,False
27997,600385112,600385112,5000.0,881.49,2016-04-30T11:18:22,344.8,ebay.com,US,US,05,01,online_retail,03/2022,2014-07-17,2014-07-17,342,342,8582,PURCHASE,False,,4118.51,,,,False,,,False
339864,484705396,484705396,10000.0,5221.06,2016-07-09T08:43:14,0.47,cheapfast.com,US,US,05,01,online_retail,04/2022,2014-11-21,2016-05-31,922,922,4431,PURCHASE,False,,4778.94,,,,False,,,False
122753,604114040,604114040,20000.0,6430.83,2016-10-20T08:11:03,92.34,Hilton Hotels #719234,,US,09,01,hotels,08/2025,2015-02-21,2016-10-19,445,445,4468,PURCHASE,False,,13569.17,,,,True,,,False
211950,779404546,779404546,2500.0,430.38,2016-03-15T22:22:19,17.68,discount.com,US,US,02,01,online_retail,12/2024,2010-11-22,2010-11-22,414,414,9267,PURCHASE,False,,2069.62,,,,False,,,False
17403,417549733,417549733,2500.0,207.67,2016-05-13T01:54:15,117.46,staples.com,US,US,05,08,online_retail,03/2023,2015-02-16,2015-02-16,475,475,0000,PURCHASE,False,,2292.33,,,,False,,,False
352175,985482987,985482987,5000.0,852.21,2016-12-23T15:45:13,163.91,EZ Putt Putt #755869,US,US,09,01,entertainment,04/2030,2014-08-25,2016-07-09,963,963,368,PURCHASE,False,,4147.79,,,,True,,,False
465689,336804948,336804948,2500.0,657.54,2016-09-18T16:03:17,183.68,gap.com,US,US,05,01,online_retail,10/2030,2014-04-07,2016-02-02,948,948,954,PURCHASE,False,,1842.46,,,,False,,,False
311786,404256779,404256779,15000.0,12612.41,2016-08-27T23:36:59,112.59,oldnavy.com,US,US,09,01,online_retail,10/2025,2015-06-05,2016-02-15,489,489,9972,PURCHASE,False,,2387.59,,,,False,,,False
23811,772212779,772212779,250.0,59.32,2016-05-15T08:37:01,71.88,Domino's Pizza #225172,US,US,02,01,fastfood,09/2027,2015-12-26,2016-03-15,773,773,9056,PURCHASE,False,,190.68,,,,True,,,False
289289,459291345,459291345,20000.0,4900.84,2016-06-21T19:46:20,309.38,alibaba.com,US,US,05,08,online_retail,07/2025,2012-12-18,2016-01-01,724,724,1651,PURCHASE,False,,15099.16,,,,False,,,False
55685,428892294,428892294,2500.0,323.41,2016-03-13T11:33:55,32.27,Next Day eCards,US,US,05,01,online_gifts,01/2024,2014-05-24,2014-05-24,654,654,4737,REVERSAL,False,,2176.59,,,,False,,,False
449084,461515372,461515372,15000.0,8949.46,2016-04-06T08:50:33,55.87,Washington Auto Body,US,US,09,01,auto,02/2030,2014-10-23,2014-10-23,791,791,8241,PURCHASE,False,,6050.54,,,,True,,,False
248966,165528612,165528612,1000.0,1000.0,2016-10-22T04:45:23,355.59,Blue Mountain eCards,US,US,09,01,online_gifts,09/2023,2014-11-03,2014-11-03,995,995,5163,PURCHASE,False,,0.0,,,,False,,,False
400937,579389089,579389089,500.0,132.62,2016-07-25T13:34:15,654.52,LES Pizza,,US,02,08,food,03/2031,2014-04-28,2014-04-28,538,538,4654,PURCHASE,False,,367.38,,,,True,,,False
370242,492660818,492660818,10000.0,5964.65,2016-12-19T19:50:33,0.0,Universe Massage #74457,US,US,09,01,personal care,10/2027,2009-10-25,2016-08-22,451,451,6155,ADDRESS_VERIFICATION,False,,4035.35,,,,False,,,False
328478,804664691,804664691,5000.0,3995.44,2016-04-21T07:57:37,17.59,Lyft,US,US,09,01,rideshare,05/2026,2015-12-16,2015-12-16,358,358,2867,PURCHASE,False,,1004.56,,,,False,,,False
56684,428892294,428892294,2500.0,975.66,2016-07-13T20:28:06,191.17,Arbys #979932,US,US,05,01,fastfood,03/2020,2014-05-24,2016-05-02,654,654,4737,PURCHASE,False,,1524.34,,,,True,,,False
131514,976815120,976815120,15000.0,14684.94,2016-07-05T01:20:04,236.55,oldnavy.com,US,US,05,01,online_retail,04/2019,2014-09-09,2016-01-20,748,748,2930,PURCHASE,False,,315.06,,,,False,,,False
79417,854268956,854268956,20000.0,19839.55,2016-02-01T22:11:46,136.9,alibaba.com,US,US,09,08,online_retail,01/2020,2015-03-16,2015-03-16,137,137,7760,PURCHASE,False,,160.45,,,,False,,,False
471906,217321920,217321920,50000.0,47116.7,2016-04-22T07:08:04,512.23,walmart.com,US,US,05,08,online_retail,03/2027,2013-05-18,2013-05-18,849,849,6274,PURCHASE,False,,2883.3,,,,False,,,False
577473,177779404,177779404,7500.0,7500.0,2016-10-01T09:42:23,325.3,AMC #74121,US,US,05,08,entertainment,03/2029,2013-08-10,2013-08-10,989,989,4767,PURCHASE,False,,0.0,,,,True,,,False
356752,843697122,843697122,10000.0,4018.23,2016-06-29T12:41:23,31.48,alibaba.com,US,US,09,08,online_retail,02/2028,2015-03-14,2016-04-24,160,160,7228,PURCHASE,False,,5981.77,,,,False,,,False
233005,174477859,174477859,20000.0,6261.8,2016-07-10T00:12:42,63.77,sears.com,US,US,05,01,online_retail,04/2030,2015-02-04,2015-02-04,779,779,8249,PURCHASE,False,,13738.2,,,,False,,,False
441468,792594328,792594328,7500.0,6778.64,2016-06-13T15:45:57,195.2,amazon.com,US,US,05,01,online_retail,06/2023,2015-12-01,2015-12-01,177,177,1040,PURCHASE,False,,721.36,,,,False,,,False
360926,922794391,922794391,7500.0,7500.0,2016-02-20T06:21:08,63.01,GreenCook,US,US,05,01,food_delivery,09/2018,2009-07-25,2009-07-25,712,712,9706,PURCHASE,False,,0.0,,,,False,,,False
495254,440430367,440430367,5000.0,3733.23,2016-09-09T22:43:04,17.39,Spotify,US,US,09,01,online_subscriptions,06/2020,2015-03-02,2015-03-02,544,544,4681,PURCHASE,False,,1266.77,,,,False,,,False
176236,822203001,822203001,5000.0,2487.46,2016-12-23T13:24:58,234.15,Convenient Tire,US,US,05,01,auto,03/2029,2014-01-11,2016-12-04,180,180,6060,PURCHASE,False,,2512.54,,,,True,,,False
288934,459291345,459291345,20000.0,2852.08,2016-03-20T03:39:29,34.33,gap.com,US,US,02,01,online_retail,01/2020,2012-12-18,2016-01-01,904,904,2505,PURCHASE,False,,17147.92,,,,False,,,False
206779,689815792,689815792,250.0,130.15,2016-12-19T03:16:23,0.0,Auntie Anne's #967229,US,US,02,01,fastfood,09/2022,2012-12-11,2016-12-12,586,586,3377,ADDRESS_VERIFICATION,False,,119.85,,,,False,,,False
101522,569056898,569056898,500.0,216.33,2016-04-25T10:33:11,107.37,Burger King #737509,US,US,05,01,fastfood,08/2031,2014-07-23,2014-07-23,126,126,6339,PURCHASE,False,,283.67,,,,True,,,False
306985,615006251,615006251,1000.0,150.83,2016-03-20T23:48:58,41.9,Curves #849125,US,US,05,01,gym,11/2028,2013-05-04,2013-05-04,881,881,8716,PURCHASE,False,,849.17,,,,False,,,False
234695,712978513,712978513,5000.0,672.54,2016-01-14T05:23:49,57.84,EZ Putt Putt #804489,US,US,05,08,entertainment,11/2021,2015-02-25,2015-02-25,609,609,1867,PURCHASE,False,,4327.46,,,,True,,,False
606008,946281748,946281748,500.0,329.26,2016-09-22T18:07:36,34.73,Shell Gas #708550,US,US,09,01,fuel,09/2031,2015-04-17,2016-02-11,938,938,40,PURCHASE,False,,170.74,,,,True,,,False
383320,703733318,703733318,15000.0,7114.25,2016-11-21T20:33:13,49.15,discount.com,US,US,09,01,online_retail,07/2030,2015-01-22,2016-10-24,537,537,1947,PURCHASE,False,,7885.75,,,,False,,,False
78242,488833264,488833264,15000.0,9546.58,2016-05-03T10:34:47,44.28,Wendys #928763,US,US,05,01,fastfood,06/2029,2012-05-24,2012-05-24,889,889,7209,PURCHASE,False,,5453.42,,,,True,,,False
613963,497682613,497682613,2500.0,264.7,2016-07-31T16:10:01,28.43,Uber,US,US,09,08,rideshare,05/2020,2013-02-12,2016-01-30,838,838,9982,PURCHASE,False,,2235.3,,,,False,,,False
612595,194596994,194596994,15000.0,6990.1,2016-12-23T02:13:50,19.38,South Cafe,US,US,02,08,food,11/2026,2012-01-06,2016-05-25,663,663,8002,PURCHASE,False,,8009.9,,,,True,,,False
168241,542293379,542293379,1000.0,105.93,2016-11-11T20:53:18,71.21,Uber,US,US,05,08,rideshare,07/2026,2009-12-01,2016-09-20,625,625,6346,PURCHASE,False,,894.07,,,,False,,,False
285696,851184105,851184105,15000.0,10987.47,2016-12-06T10:37:06,60.51,Wall Street Times,US,US,09,08,subscriptions,10/2030,2014-02-04,2014-02-04,435,435,8740,PURCHASE,False,,4012.53,,,,False,,,False
20863,319564786,319564786,15000.0,14632.99,2016-05-14T00:20:04,75.93,DailyOmnivore,US,US,05,01,food_delivery,11/2019,2015-05-04,2015-05-04,816,816,8800,PURCHASE,False,,367.01,,,,False,,,False
529436,903928526,903928526,2500.0,1257.77,2016-02-11T04:03:16,205.42,Rodeway Inn #240656,US,US,05,01,hotels,05/2028,2014-12-07,2014-12-07,261,261,2354,PURCHASE,False,,1242.23,,,,True,,,False
313477,982360792,982360792,1000.0,584.95,2016-11-15T06:04:49,46.65,Fresh Flowers,US,US,09,01,online_gifts,02/2025,2009-03-04,2016-10-24,421,421,4705,PURCHASE,False,,415.05,,,,False,,,False
412302,812328116,812328116,5000.0,1396.23,2016-06-21T15:45:12,190.5,gap.com,US,US,02,01,online_retail,04/2020,2011-05-20,2016-06-02,312,312,5335,PURCHASE,False,,3603.77,,,,False,,,False
394134,711990261,711990261,1000.0,664.01,2016-07-05T00:19:36,16.43,Los Angeles News,US,US,05,01,subscriptions,05/2027,2014-02-18,2016-05-08,219,219,5360,PURCHASE,False,,335.99,,,,False,,,False
615268,472442272,472442272,7500.0,474.47,2016-08-15T23:20:38,241.06,Dunkin' Donuts #181558,US,US,09,01,fastfood,05/2029,2015-12-19,2016-06-07,427,427,3148,PURCHASE,False,,7025.53,,,,True,,,False
538082,318001076,318001076,50000.0,26151.57,2016-11-07T03:25:27,71.8,Hardee's #129117,US,US,09,01,fastfood,01/2029,2015-12-11,2016-10-01,633,633,1789,PURCHASE,False,,23848.43,,,,True,,,False
610540,806663900,806663900,500.0,360.41,2016-04-11T22:15:50,33.4,1st Sandwitch Bar #801388,US,US,09,01,food,07/2027,2014-05-31,2016-01-16,772,772,8861,PURCHASE,False,,139.59,,,,False,,,False
534184,318001076,318001076,50000.0,34657.74,2016-06-18T16:10:13,28.16,cheapfast.com,US,US,09,01,online_retail,03/2027,2015-12-11,2016-04-25,633,633,1789,PURCHASE,False,,15342.26,,,,False,,,False
470824,937052688,937052688,15000.0,12637.63,2016-08-18T14:26:40,184.34,Krispy Kreme #314382,US,US,02,01,fastfood,01/2020,2014-05-15,2016-07-04,451,451,4764,PURCHASE,False,,2362.37,,,,True,,,False
558038,612212643,612212643,1000.0,617.55,2016-06-19T21:52:29,27.22,gap.com,US,US,02,01,online_retail,01/2028,2015-11-30,2015-11-30,497,497,3083,PURCHASE,False,,382.45,,,,False,,,False
261714,346937592,346937592,7500.0,6848.69,2016-12-11T02:49:19,184.52,Lyft,US,US,05,01,rideshare,01/2023,2015-12-24,2015-12-24,798,798,5359,PURCHASE,False,,651.31,,,,False,,,False
242836,768106407,768106407,5000.0,4255.16,2016-12-20T06:20:08,31.13,Sunoco Gas #10942,US,US,09,01,fuel,12/2019,2013-03-19,2013-03-19,531,531,5394,PURCHASE,False,,744.84,,,,True,,,False
141369,903360157,903360157,50000.0,36714.54,2016-01-24T02:56:32,99.62,United Airlines,US,US,09,01,airline,04/2023,2015-03-28,2015-03-28,722,722,7104,PURCHASE,False,,13285.46,,,,False,,,False
362936,917216469,917216469,15000.0,2815.43,2016-05-22T22:57:13,251.01,Planet Fitness #16870,US,US,09,08,health,07/2021,2014-09-18,2016-03-15,126,126,7872,PURCHASE,False,,12184.57,,,,False,,,False
261004,594564236,594564236,10000.0,7212.58,2016-01-20T17:14:02,33.57,oldnavy.com,US,US,05,01,online_retail,03/2031,2015-07-13,2015-07-13,584,584,8461,PURCHASE,False,,2787.42,,,,False,,,False
8568,795062501,795062501,2500.0,1125.45,2016-03-21T10:22:37,83.34,discount.com,US,US,05,01,online_retail,03/2021,2015-12-25,2015-12-25,740,740,193,PURCHASE,False,,1374.55,,,,False,,,False
276222,290978543,290978543,5000.0,1166.64,2016-02-14T08:19:13,65.79,apple.com,US,US,05,01,online_retail,04/2029,2015-05-25,2015-05-25,261,261,4215,PURCHASE,False,,3833.36,,,,False,,,False
612254,194596994,194596994,15000.0,12179.63,2016-09-07T11:24:38,44.45,AMC #191138,US,US,09,01,entertainment,09/2021,2012-01-06,2016-05-25,663,663,8002,PURCHASE,False,,2820.37,,,,True,,,False
244269,717128593,717128593,10000.0,2247.93,2016-09-17T21:58:40,21.62,Franks Pub #934222,US,US,09,01,food,03/2029,2013-04-07,2016-02-28,673,673,1697,PURCHASE,False,,7752.07,,,,True,,,False
512775,224704824,224704824,500.0,152.83,2016-08-31T16:14:44,246.82,Rock Weights #615730,US,US,02,01,health,01/2026,2013-02-22,2013-02-22,861,861,5951,PURCHASE,False,,347.17,,,,False,,,False
101151,954119660,954119660,10000.0,4927.56,2016-12-21T04:41:44,54.22,AMC #79863,US,US,02,08,entertainment,04/2028,2015-06-19,2016-12-11,921,921,6523,PURCHASE,False,,5072.44,,,,True,,,False
289380,459291345,459291345,20000.0,8856.81,2016-07-11T05:50:26,43.67,discount.com,US,US,05,01,online_retail,06/2028,2012-12-18,2016-01-01,724,724,1651,PURCHASE,False,,11143.19,,,,False,,,False
538623,318001076,318001076,50000.0,37810.32,2016-11-27T01:25:23,97.28,sears.com,PR,PR,09,01,online_retail,09/2021,2015-12-11,2016-11-20,633,633,1789,PURCHASE,False,,12189.68,,,,False,,,False
514436,406408069,406408069,50000.0,44716.62,2016-06-04T16:11:53,111.95,Planet Fitness #136615,US,US,02,01,health,10/2019,2013-12-15,2013-12-15,904,904,6312,PURCHASE,False,,5283.38,,,,False,,,False
235541,712978513,712978513,5000.0,1462.68,2016-11-26T02:11:31,143.89,Annies Fries,US,US,05,08,food,12/2031,2015-02-25,2016-05-17,609,609,1867,PURCHASE,False,,3537.32,,,,True,,,False
229148,712640321,712640321,7500.0,3039.47,2016-12-01T20:23:44,116.62,AMC #79863,US,US,09,08,entertainment,01/2027,2015-07-30,2015-07-30,699,701,8424,PURCHASE,False,,4460.53,,,,True,,,False
579072,726516515,726516515,250.0,248.55,2016-11-01T19:05:38,70.6,Domino's Pizza #614822,US,US,09,01,fastfood,09/2031,2014-10-24,2016-10-21,116,116,191,PURCHASE,False,,1.45,,,,True,,,False
446035,515924491,515924491,15000.0,3888.58,2016-04-22T13:14:01,95.48,Walgreens #898142,US,US,05,08,health,05/2030,2013-07-30,2016-02-08,108,108,2984,PURCHASE,False,,11111.42,,,,True,,,False
530275,318001076,318001076,50000.0,18046.73,2016-01-27T13:13:41,268.09,alibaba.com,US,US,02,01,online_retail,03/2019,2015-12-11,2016-01-20,633,633,1789,PURCHASE,False,,31953.27,,,,False,,,False
332677,645976627,645976627,2500.0,1339.99,2016-06-18T11:30:12,353.98,Planet Fitness #630263,US,US,09,01,health,01/2030,2014-06-26,2016-02-19,388,388,218,PURCHASE,True,,1160.01,,,,False,,,False
53820,763201731,763201731,2500.0,2485.26,2016-12-04T05:57:40,224.65,discount.com,US,US,05,08,online_retail,04/2021,2014-12-16,2016-12-02,348,348,4161,PURCHASE,False,,14.74,,,,False,,,False
121455,979187005,979187005,5000.0,3303.26,2016-12-23T11:19:20,78.5,Franks Pub #680641,US,US,02,01,food,02/2027,2015-03-16,2016-07-22,741,741,2315,PURCHASE,False,,1696.74,,,,True,,,False
64091,414300522,414300522,50000.0,49554.03,2016-02-11T07:09:49,130.47,Rodeway Inn #901149,US,US,,01,hotels,04/2028,2015-07-12,2015-07-12,619,619,6350,PURCHASE,False,,445.97,,,,True,,,False
617112,888231319,888231319,10000.0,1047.88,2016-12-23T08:18:31,122.82,Lyft,US,US,05,01,rideshare,11/2026,2015-04-09,2016-10-24,486,486,6743,PURCHASE,False,,8952.12,,,,False,,,False
64412,753114368,753114368,1000.0,933.85,2016-08-23T14:34:53,625.35,ebay.com,US,US,09,01,online_retail,04/2025,2014-11-26,2014-11-26,673,673,8557,PURCHASE,False,,66.15,,,,False,,,False
359616,888132996,888132996,7500.0,1580.89,2016-09-07T14:21:07,66.82,Auntie Anne's #967229,US,US,02,01,fastfood,09/2020,2007-12-03,2007-12-03,209,209,9403,PURCHASE,False,,5919.11,,,,True,,,False
5447,398189423,398189423,250.0,167.32,2016-01-23T04:28:31,197.03,34th BBQ #436606,US,US,05,01,food,09/2022,2012-06-13,2012-06-13,807,807,7408,PURCHASE,False,,82.68,,,,True,,,False
396471,646627386,646627386,500.0,241.24,2016-11-01T21:37:41,91.24,Mobile eCards,US,US,05,08,online_gifts,09/2018,2014-04-26,2016-02-11,439,439,5224,PURCHASE,False,,258.76,,,,False,,,False
125454,596129590,596129590,1000.0,624.69,2016-06-06T09:12:28,443.73,Oklahoma City Times,MEX,MEX,05,01,subscriptions,01/2026,2012-06-22,2012-06-22,612,612,4403,PURCHASE,False,,375.31,,,,False,,,False
570460,311710839,311710839,7500.0,7479.63,2016-08-01T03:28:16,197.77,Hilton Hotels #698635,US,US,05,01,hotels,10/2021,2014-06-06,2016-01-29,403,403,2164,PURCHASE,False,,20.37,,,,True,,,False
564397,901922840,901922840,20000.0,16894.13,2016-11-19T23:18:30,130.96,Lyft,US,US,09,01,rideshare,05/2030,2013-09-09,2016-10-29,713,713,1548,PURCHASE,False,,3105.87,,,,False,,,False
460336,641111226,641111226,1000.0,682.01,2016-01-11T15:20:57,5.2,Los Angeles News,US,US,09,01,subscriptions,08/2020,2015-09-05,2015-09-05,623,623,7390,PURCHASE,False,,317.99,,,,False,,,False
231457,822520327,822520327,5000.0,5000.0,2016-01-07T00:03:19,37.15,Runners #575029,MEX,MEX,02,01,gym,05/2028,2015-02-08,2015-02-08,426,426,9801,PURCHASE,False,,0.0,,,,False,,,False
467706,575764478,575764478,15000.0,13972.96,2016-06-25T07:48:14,1.37,Fresh Flowers,US,US,02,01,online_gifts,04/2020,2014-12-04,2014-12-04,651,651,5817,PURCHASE,False,,1027.04,,,,False,,,False
512262,588714403,588714403,500.0,68.76,2016-10-11T11:21:04,3.55,Boston Cafe #592935,US,US,05,01,food,11/2018,2013-08-24,2016-03-17,180,180,5982,PURCHASE,False,,431.24,,,,True,,,False
517901,663493328,663493328,250.0,107.02,2016-07-19T15:37:48,35.17,oldnavy.com,US,US,05,01,online_retail,03/2024,2012-09-19,2012-09-19,289,289,8802,PURCHASE,False,,142.98,,,,False,,,False
